Tag_Name,Text,Attributes,Description
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20210109075733/https://www.cia.gov/the-world-factbook/countries/nepal/'}",HTML <a> tag from page about Nepal
span,. Retrieved15 September2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,15 September,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&rft.genre=unknown&rft.btitle=South+Asia+%3A%3A+Nepal+%E2%80%93+The+World+Factbook+%E2%80%93+Central+Intelligence+Agency&rft.pub=Central+Intelligence+Agency&rft_id=https%3A%2F%2Fwww.cia.gov%2Fthe-world-factbook%2Fcountries%2Fnepal%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^""Nepali Army launches new helicopters"".The Himalayan Times. 23 June 2015.Archivedfrom the original on 23 July 2016. Retrieved15 September2019.",{'id': 'cite_note-192'},HTML <li> tag from page about Nepal
span,^,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
b,^,{},HTML <b> tag from page about Nepal
a,^,{'href': '#cite_ref-192'},HTML <a> tag from page about Nepal
span,"""Nepali Army launches new helicopters"".The Himalayan Times. 23 June 2015.Archivedfrom the original on 23 July 2016. Retrieved15 September2019.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"""Nepali Army launches new helicopters"".The Himalayan Times. 23 June 2015.Archivedfrom the original on 23 July 2016. Retrieved15 September2019.","{'class': ['citation', 'news', 'cs1']}",HTML <cite> tag from page about Nepal
a,"""Nepali Army launches new helicopters""","{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://thehimalayantimes.com/business/nepali-army-launches-new-helicopters/'}",HTML <a> tag from page about Nepal
i,The Himalayan Times,{},HTML <i> tag from page about Nepal
a,The Himalayan Times,"{'href': '/wiki/The_Himalayan_Times', 'title': 'The Himalayan Times'}",HTML <a> tag from page about Nepal
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20160723110205/https://thehimalayantimes.com/business/nepali-army-launches-new-helicopters/'}",HTML <a> tag from page about Nepal
span,. Retrieved15 September2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,15 September,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Himalayan+Times&rft.atitle=Nepali+Army+launches+new+helicopters&rft.date=2015-06-23&rft_id=https%3A%2F%2Fthehimalayantimes.com%2Fbusiness%2Fnepali-army-launches-new-helicopters%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^Adhikari, Indra (2015).Military and Democracy in Nepal.Routledge.ISBN9781317589068.",{'id': 'cite_note-193'},HTML <li> tag from page about Nepal
span,^,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
b,^,{},HTML <b> tag from page about Nepal
a,^,{'href': '#cite_ref-193'},HTML <a> tag from page about Nepal
span,"Adhikari, Indra (2015).Military and Democracy in Nepal.Routledge.ISBN9781317589068.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"Adhikari, Indra (2015).Military and Democracy in Nepal.Routledge.ISBN9781317589068.","{'id': 'CITEREFAdhikari2015', 'class': ['citation', 'book', 'cs1']}",HTML <cite> tag from page about Nepal
a,Military and Democracy in Nepal,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://books.google.com/books?id=CVLeCQAAQBAJ&pg=PA199'}",HTML <a> tag from page about Nepal
i,Military and Democracy in Nepal,{},HTML <i> tag from page about Nepal
a,Routledge,"{'href': '/wiki/Routledge', 'title': 'Routledge'}",HTML <a> tag from page about Nepal
a,ISBN,"{'href': '/wiki/ISBN_(identifier)', 'class': ['mw-redirect'], 'title': 'ISBN (identifier)'}",HTML <a> tag from page about Nepal
a,9781317589068,"{'href': '/wiki/Special:BookSources/9781317589068', 'title': 'Special:BookSources/9781317589068'}",HTML <a> tag from page about Nepal
bdi,9781317589068,{},HTML <bdi> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&rft.genre=book&rft.btitle=Military+and+Democracy+in+Nepal&rft.pub=Routledge&rft.date=2015&rft.isbn=9781317589068&rft.aulast=Adhikari&rft.aufirst=Indra&rft_id=https%3A%2F%2Fbooks.google.com%2Fbooks%3Fid%3DCVLeCQAAQBAJ%26pg%3DPA199&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^""Army to rescue"".Republica.Archivedfrom the original on 24 February 2021. Retrieved15 September2019.",{'id': 'cite_note-194'},HTML <li> tag from page about Nepal
span,^,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
b,^,{},HTML <b> tag from page about Nepal
a,^,{'href': '#cite_ref-194'},HTML <a> tag from page about Nepal
span,"""Army to rescue"".Republica.Archivedfrom the original on 24 February 2021. Retrieved15 September2019.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"""Army to rescue"".Republica.Archivedfrom the original on 24 February 2021. Retrieved15 September2019.","{'class': ['citation', 'news', 'cs1']}",HTML <cite> tag from page about Nepal
a,"""Army to rescue""","{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://myrepublica.nagariknetwork.com/news/19522/'}",HTML <a> tag from page about Nepal
i,Republica,{},HTML <i> tag from page about Nepal
a,Republica,"{'href': '/wiki/Republica_(newspaper)', 'title': 'Republica (newspaper)'}",HTML <a> tag from page about Nepal
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20210224014046/http://myrepublica.nagariknetwork.com/news/19522/'}",HTML <a> tag from page about Nepal
span,. Retrieved15 September2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,15 September,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Republica&rft.atitle=Army+to+rescue&rft_id=https%3A%2F%2Fmyrepublica.nagariknetwork.com%2Fnews%2F19522%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^ab""Dolpa HQ connected to national road network"".The Himalayan Times. 18 November 2018.Archivedfrom the original on 14 August 2023. Retrieved4 December2019.",{'id': 'cite_note-milroad-195'},HTML <li> tag from page about Nepal
span,^ab,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
a,a,{'href': '#cite_ref-milroad_195-0'},HTML <a> tag from page about Nepal
sup,a,{},HTML <sup> tag from page about Nepal
i,a,{},HTML <i> tag from page about Nepal
b,a,{},HTML <b> tag from page about Nepal
a,b,{'href': '#cite_ref-milroad_195-1'},HTML <a> tag from page about Nepal
sup,b,{},HTML <sup> tag from page about Nepal
i,b,{},HTML <i> tag from page about Nepal
b,b,{},HTML <b> tag from page about Nepal
span,"""Dolpa HQ connected to national road network"".The Himalayan Times. 18 November 2018.Archivedfrom the original on 14 August 2023. Retrieved4 December2019.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"""Dolpa HQ connected to national road network"".The Himalayan Times. 18 November 2018.Archivedfrom the original on 14 August 2023. Retrieved4 December2019.","{'class': ['citation', 'news', 'cs1']}",HTML <cite> tag from page about Nepal
a,"""Dolpa HQ connected to national road network""","{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://thehimalayantimes.com/nepal/dolpa-hq-connected-to-national-road-network/'}",HTML <a> tag from page about Nepal
i,The Himalayan Times,{},HTML <i> tag from page about Nepal
a,The Himalayan Times,"{'href': '/wiki/The_Himalayan_Times', 'title': 'The Himalayan Times'}",HTML <a> tag from page about Nepal
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20230814190232/https://thehimalayantimes.com/nepal/dolpa-hq-connected-to-national-road-network'}",HTML <a> tag from page about Nepal
span,. Retrieved4 December2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,4 December,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=The+Himalayan+Times&rft.atitle=Dolpa+HQ+connected+to+national+road+network&rft.date=2018-11-18&rft_id=https%3A%2F%2Fthehimalayantimes.com%2Fnepal%2Fdolpa-hq-connected-to-national-road-network%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^Pariyar, Kamal.""Women promoted to major for first time in NA infantry"".Republica.Archivedfrom the original on 1 June 2018. Retrieved15 September2019.",{'id': 'cite_note-196'},HTML <li> tag from page about Nepal
span,^,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
b,^,{},HTML <b> tag from page about Nepal
a,^,{'href': '#cite_ref-196'},HTML <a> tag from page about Nepal
span,"Pariyar, Kamal.""Women promoted to major for first time in NA infantry"".Republica.Archivedfrom the original on 1 June 2018. Retrieved15 September2019.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"Pariyar, Kamal.""Women promoted to major for first time in NA infantry"".Republica.Archivedfrom the original on 1 June 2018. Retrieved15 September2019.","{'id': 'CITEREFPariyar', 'class': ['citation', 'news', 'cs1']}",HTML <cite> tag from page about Nepal
a,"""Women promoted to major for first time in NA infantry""","{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://myrepublica.nagariknetwork.com/news/4357/'}",HTML <a> tag from page about Nepal
i,Republica,{},HTML <i> tag from page about Nepal
a,Republica,"{'href': '/wiki/Republica_(newspaper)', 'title': 'Republica (newspaper)'}",HTML <a> tag from page about Nepal
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20180601000757/https://myrepublica.nagariknetwork.com/news/4357/'}",HTML <a> tag from page about Nepal
span,. Retrieved15 September2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,15 September,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Ajournal&rft.genre=article&rft.jtitle=Republica&rft.atitle=Women+promoted+to+major+for+first+time+in+NA+infantry&rft.aulast=Pariyar&rft.aufirst=Kamal&rft_id=https%3A%2F%2Fmyrepublica.nagariknetwork.com%2Fnews%2F4357%2F&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^""Bhakti Shah – the fight for gay and transgender rights in Nepal"".Saferworld.Archivedfrom the original on 13 August 2023. Retrieved15 September2019.",{'id': 'cite_note-197'},HTML <li> tag from page about Nepal
span,^,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
b,^,{},HTML <b> tag from page about Nepal
a,^,{'href': '#cite_ref-197'},HTML <a> tag from page about Nepal
span,"""Bhakti Shah – the fight for gay and transgender rights in Nepal"".Saferworld.Archivedfrom the original on 13 August 2023. Retrieved15 September2019.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"""Bhakti Shah – the fight for gay and transgender rights in Nepal"".Saferworld.Archivedfrom the original on 13 August 2023. Retrieved15 September2019.","{'class': ['citation', 'web', 'cs1']}",HTML <cite> tag from page about Nepal
a,"""Bhakti Shah – the fight for gay and transgender rights in Nepal""","{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://www.saferworld.org.uk/resources/news-and-analysis/post/751-bhakti-shah-the-fight-for-gay-and-transgender-rights-in-nepal'}",HTML <a> tag from page about Nepal
a,Saferworld,"{'href': '/wiki/Saferworld', 'title': 'Saferworld'}",HTML <a> tag from page about Nepal
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20230813190247/https://www.saferworld.org.uk/resources/news-and-analysis/post/751-bhakti-shah-the-fight-for-gay-and-transgender-rights-in-nepal'}",HTML <a> tag from page about Nepal
span,. Retrieved15 September2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,15 September,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&rft.genre=unknown&rft.btitle=Bhakti+Shah+%E2%80%93+the+fight+for+gay+and+transgender+rights+in+Nepal&rft.pub=Saferworld&rft_id=https%3A%2F%2Fwww.saferworld.org.uk%2Fresources%2Fnews-and-analysis%2Fpost%2F751-bhakti-shah-the-fight-for-gay-and-transgender-rights-in-nepal&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
li,"^""Report for Selected Countries and Subjects"". IMF.Archivedfrom the original on 8 March 2021. Retrieved15 November2019.",{'id': 'cite_note-199'},HTML <li> tag from page about Nepal
span,^,{'class': ['mw-cite-backlink']},HTML <span> tag from page about Nepal
b,^,{},HTML <b> tag from page about Nepal
a,^,{'href': '#cite_ref-199'},HTML <a> tag from page about Nepal
span,"""Report for Selected Countries and Subjects"". IMF.Archivedfrom the original on 8 March 2021. Retrieved15 November2019.",{'class': ['reference-text']},HTML <span> tag from page about Nepal
link,,"{'rel': ['mw-deduplicated-inline-style'], 'href': 'mw-data:TemplateStyles:r1238218222'}",HTML <link> tag from page about Nepal
cite,"""Report for Selected Countries and Subjects"". IMF.Archivedfrom the original on 8 March 2021. Retrieved15 November2019.","{'class': ['citation', 'web', 'cs1']}",HTML <cite> tag from page about Nepal
a,"""Report for Selected Countries and Subjects""","{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://www.imf.org/external/pubs/ft/weo/2019/02/weodata/weorept.aspx?pr.x=47&pr.y=14&sy=2019&ey=2019&scsm=1&ssd=1&sort=country&ds=.&br=1&c=512,668,914,672,612,946,614,137,311,546,213,674,911,676,314,548,193,556,122,678,912,181,313,867,419,682,513,684,316,273,913,868,124,921,339,948,638,943,514,686,218,688,963,518,616,728,223,836,516,558,918,138,748,196,618,278,624,692,522,694,622,962,156,142,626,449,628,564,228,565,924,283,233,853,632,288,636,293,634,566,238,964,662,182,960,359,423,453,935,968,128,922,611,714,321,862,243,135,248,716,469,456,253,722,642,942,643,718,939,724,734,576,644,936,819,961,172,813,132,726,646,199,648,733,915,184,134,524,652,361,174,362,328,364,258,732,656,366,654,144,336,146,263,463,268,528,532,923,944,738,176,578,534,537,536,742,429,866,433,369,178,744,436,186,136,925,343,869,158,746,439,926,916,466,664,112,826,111,542,298,967,927,443,846,917,299,544,582,941,474,446,754,666,698&s=NGDPDPC&grp=0&a='}",HTML <a> tag from page about Nepal
a,Archived,"{'rel': ['nofollow'], 'class': ['external', 'text'], 'href': 'https://web.archive.org/web/20210308021608/https://www.imf.org/external/pubs/ft/weo/2019/02/weodata/weorept.aspx?pr.x=47&pr.y=14&sy=2019&ey=2019&scsm=1&ssd=1&sort=country&ds=.&br=1&c=512,668,914,672,612,946,614,137,311,546,213,674,911,676,314,548,193,556,122,678,912,181,313,867,419,682,513,684,316,273,913,868,124,921,339,948,638,943,514,686,218,688,963,518,616,728,223,836,516,558,918,138,748,196,618,278,624,692,522,694,622,962,156,142,626,449,628,564,228,565,924,283,233,853,632,288,636,293,634,566,238,964,662,182,960,359,423,453,935,968,128,922,611,714,321,862,243,135,248,716,469,456,253,722,642,942,643,718,939,724,734,576,644,936,819,961,172,813,132,726,646,199,648,733,915,184,134,524,652,361,174,362,328,364,258,732,656,366,654,144,336,146,263,463,268,528,532,923,944,738,176,578,534,537,536,742,429,866,433,369,178,744,436,186,136,925,343,869,158,746,439,926,916,466,664,112,826,111,542,298,967,927,443,846,917,299,544,582,941,474,446,754,666,698&s=NGDPDPC&grp=0&a='}",HTML <a> tag from page about Nepal
span,. Retrieved15 November2019,{'class': ['reference-accessdate']},HTML <span> tag from page about Nepal
span,15 November,{'class': ['nowrap']},HTML <span> tag from page about Nepal
span,,"{'title': 'ctx_ver=Z39.88-2004&rft_val_fmt=info%3Aofi%2Ffmt%3Akev%3Amtx%3Abook&rft.genre=unknown&rft.btitle=Report+for+Selected+Countries+and+Subjects&rft.pub=IMF&rft_id=https%3A%2F%2Fwww.imf.org%2Fexternal%2Fpubs%2Fft%2Fweo%2F2019%2F02%2Fweodata%2Fweorept.aspx%3Fpr.x%3D47%26pr.y%3D14%26sy%3D2019%26ey%3D2019%26scsm%3D1%26ssd%3D1%26sort%3Dcountry%26ds%3D.%26br%3D1%26c%3D512%2C668%2C914%2C672%2C612%2C946%2C614%2C137%2C311%2C546%2C213%2C674%2C911%2C676%2C314%2C548%2C193%2C556%2C122%2C678%2C912%2C181%2C313%2C867%2C419%2C682%2C513%2C684%2C316%2C273%2C913%2C868%2C124%2C921%2C339%2C948%2C638%2C943%2C514%2C686%2C218%2C688%2C963%2C518%2C616%2C728%2C223%2C836%2C516%2C558%2C918%2C138%2C748%2C196%2C618%2C278%2C624%2C692%2C522%2C694%2C622%2C962%2C156%2C142%2C626%2C449%2C628%2C564%2C228%2C565%2C924%2C283%2C233%2C853%2C632%2C288%2C636%2C293%2C634%2C566%2C238%2C964%2C662%2C182%2C960%2C359%2C423%2C453%2C935%2C968%2C128%2C922%2C611%2C714%2C321%2C862%2C243%2C135%2C248%2C716%2C469%2C456%2C253%2C722%2C642%2C942%2C643%2C718%2C939%2C724%2C734%2C576%2C644%2C936%2C819%2C961%2C172%2C813%2C132%2C726%2C646%2C199%2C648%2C733%2C915%2C184%2C134%2C524%2C652%2C361%2C174%2C362%2C328%2C364%2C258%2C732%2C656%2C366%2C654%2C144%2C336%2C146%2C263%2C463%2C268%2C528%2C532%2C923%2C944%2C738%2C176%2C578%2C534%2C537%2C536%2C742%2C429%2C866%2C433%2C369%2C178%2C744%2C436%2C186%2C136%2C925%2C343%2C869%2C158%2C746%2C439%2C926%2C916%2C466%2C664%2C112%2C826%2C111%2C542%2C298%2C967%2C927%2C443%2C846%2C917%2C299%2C544%2C582%2C941%2C474%2C446%2C754%2C666%2C698%26s%3DNGDPDPC%26grp%3D0%26a%3D&rfr_id=info%3Asid%2Fen.wikipedia.org%3ANepal', 'class': ['Z3988']}",HTML <span> tag from page about Nepal
